Position,row,col,imagerow,imagecol,index,is_center
43x95,43,95,1133.3131313131314,2550.2727272727275,551,0
34x72,34,72,888.0,1923.0,552,1
34x73,34,73,888.0,1950.2727272727273,553,0
35x72,35,72,915.3131313131313,1923.0,554,0
35x73,35,73,915.3131313131313,1950.2727272727273,555,0
86x60,86,60,2308.0,1595.0,556,1
86x61,86,61,2308.0,1622.2727272727273,557,0
87x60,87,60,2335.313131313131,1595.0,558,0
87x61,87,61,2335.313131313131,1622.2727272727273,559,0
98x12,98,12,2636.0,286.0,560,1
98x13,98,13,2636.0,313.27272727272725,561,0
99x12,99,12,2663.313131313131,286.0,562,0
99x13,99,13,2663.313131313131,313.27272727272725,563,0
84x60,84,60,2253.0,1595.0,564,1
84x61,84,61,2253.0,1622.2727272727273,565,0
85x60,85,60,2280.313131313131,1595.0,566,0
85x61,85,61,2280.313131313131,1622.2727272727273,567,0
54x18,54,18,1434.0,450.0,568,1
54x19,54,19,1434.0,477.27272727272725,569,0
55x18,55,18,1461.3131313131314,450.0,570,0
55x19,55,19,1461.3131313131314,477.27272727272725,571,0
44x74,44,74,1161.0,1977.0,572,1
44x75,44,75,1161.0,2004.2727272727273,573,0
45x74,45,74,1188.3131313131314,1977.0,574,0
45x75,45,75,1188.3131313131314,2004.2727272727273,575,0
56x38,56,38,1489.0,995.0,576,1
56x39,56,39,1489.0,1022.2727272727273,577,0
57x38,57,38,1516.3131313131314,995.0,578,0
57x39,57,39,1516.3131313131314,1022.2727272727273,579,0
74x14,74,14,1980.0,341.0,580,1
74x15,74,15,1980.0,368.27272727272725,581,0
75x14,75,14,2007.3131313131314,341.0,582,0
75x15,75,15,2007.3131313131314,368.27272727272725,583,0
38x18,38,18,997.0,450.0,584,1
38x19,38,19,997.0,477.27272727272725,585,0
39x18,39,18,1024.3131313131314,450.0,586,0
39x19,39,19,1024.3131313131314,477.27272727272725,587,0
48x34,48,34,1270.0,886.0,588,1
48x35,48,35,1270.0,913.2727272727273,589,0
49x34,49,34,1297.3131313131314,886.0,590,0
49x35,49,35,1297.3131313131314,913.2727272727273,591,0
22x90,22,90,560.0,2414.0,592,1
22x91,22,91,560.0,2441.2727272727275,593,0
23x90,23,90,587.3131313131313,2414.0,594,0
23x91,23,91,587.3131313131313,2441.2727272727275,595,0
10x76,10,76,232.0,2032.0,596,1
10x77,10,77,232.0,2059.2727272727275,597,0
11x76,11,76,259.3131313131313,2032.0,598,0
11x77,11,77,259.3131313131313,2059.2727272727275,599,0
82x70,82,70,2199.0,1868.0,600,1
82x71,82,71,2199.0,1895.2727272727273,601,0
83x70,83,70,2226.313131313131,1868.0,602,0
83x71,83,71,2226.313131313131,1895.2727272727273,603,0
68x16,68,16,1816.0,395.0,604,1
68x17,68,17,1816.0,422.27272727272725,605,0
69x16,69,16,1843.3131313131314,395.0,606,0
69x17,69,17,1843.3131313131314,422.27272727272725,607,0
6x40,6,40,123.0,1050.0,608,1
6x41,6,41,123.0,1077.2727272727273,609,0
7x40,7,40,150.31313131313132,1050.0,610,0
7x41,7,41,150.31313131313132,1077.2727272727273,611,0
40x62,40,62,1052.0,1650.0,612,1
40x63,40,63,1052.0,1677.2727272727273,613,0
41x62,41,62,1079.3131313131314,1650.0,614,0
41x63,41,63,1079.3131313131314,1677.2727272727273,615,0
42x14,42,14,1106.0,341.0,616,1
42x15,42,15,1106.0,368.27272727272725,617,0
43x14,43,14,1133.3131313131314,341.0,618,0
43x15,43,15,1133.3131313131314,368.27272727272725,619,0
22x76,22,76,560.0,2032.0,620,1
22x77,22,77,560.0,2059.2727272727275,621,0
23x76,23,76,587.3131313131313,2032.0,622,0
23x77,23,77,587.3131313131313,2059.2727272727275,623,0
50x80,50,80,1325.0,2141.0,624,1
50x81,50,81,1325.0,2168.2727272727275,625,0
51x80,51,80,1352.3131313131314,2141.0,626,0
51x81,51,81,1352.3131313131314,2168.2727272727275,627,0
68x6,68,6,1816.0,123.0,628,1
68x7,68,7,1816.0,150.27272727272728,629,0
69x6,69,6,1843.3131313131314,123.0,630,0
69x7,69,7,1843.3131313131314,150.27272727272728,631,0
30x34,30,34,778.0,886.0,632,1
30x35,30,35,778.0,913.2727272727273,633,0
31x34,31,34,805.3131313131313,886.0,634,0
31x35,31,35,805.3131313131313,913.2727272727273,635,0
46x76,46,76,1215.0,2032.0,636,1
46x77,46,77,1215.0,2059.2727272727275,637,0
47x76,47,76,1242.3131313131314,2032.0,638,0
47x77,47,77,1242.3131313131314,2059.2727272727275,639,0
82x48,82,48,2199.0,1268.0,640,1
82x49,82,49,2199.0,1295.2727272727273,641,0
83x48,83,48,2226.313131313131,1268.0,642,0
83x49,83,49,2226.313131313131,1295.2727272727273,643,0
28x82,28,82,724.0,2195.0,644,1
28x83,28,83,724.0,2222.2727272727275,645,0
29x82,29,82,751.3131313131313,2195.0,646,0
29x83,29,83,751.3131313131313,2222.2727272727275,647,0
86x78,86,78,2308.0,2086.0,648,1
86x79,86,79,2308.0,2113.2727272727275,649,0
87x78,87,78,2335.313131313131,2086.0,650,0
87x79,87,79,2335.313131313131,2113.2727272727275,651,0
90x34,90,34,2417.0,886.0,652,1
90x35,90,35,2417.0,913.2727272727273,653,0
91x34,91,34,2444.313131313131,886.0,654,0
91x35,91,35,2444.313131313131,913.2727272727273,655,0
54x52,54,52,1434.0,1377.0,656,1
54x53,54,53,1434.0,1404.2727272727273,657,0
55x52,55,52,1461.3131313131314,1377.0,658,0
55x53,55,53,1461.3131313131314,1404.2727272727273,659,0
14x74,14,74,341.0,1977.0,660,1
14x75,14,75,341.0,2004.2727272727273,661,0
15x74,15,74,368.3131313131313,1977.0,662,0
15x75,15,75,368.3131313131313,2004.2727272727273,663,0
70x68,70,68,1871.0,1814.0,664,1
70x69,70,69,1871.0,1841.2727272727273,665,0
71x68,71,68,1898.3131313131314,1814.0,666,0
71x69,71,69,1898.3131313131314,1841.2727272727273,667,0
36x38,36,38,942.0,995.0,668,1
36x39,36,39,942.0,1022.2727272727273,669,0
37x38,37,38,969.3131313131313,995.0,670,0
37x39,37,39,969.3131313131313,1022.2727272727273,671,0
30x56,30,56,778.0,1486.0,672,1
30x57,30,57,778.0,1513.2727272727273,673,0
31x56,31,56,805.3131313131313,1486.0,674,0
31x57,31,57,805.3131313131313,1513.2727272727273,675,0
14x58,14,58,341.0,1541.0,676,1
14x59,14,59,341.0,1568.2727272727273,677,0
15x58,15,58,368.3131313131313,1541.0,678,0
15x59,15,59,368.3131313131313,1568.2727272727273,679,0
84x68,84,68,2253.0,1814.0,680,1
84x69,84,69,2253.0,1841.2727272727273,681,0
85x68,85,68,2280.313131313131,1814.0,682,0
85x69,85,69,2280.313131313131,1841.2727272727273,683,0
78x66,78,66,2089.0,1759.0,684,1
78x67,78,67,2089.0,1786.2727272727273,685,0
79x66,79,66,2116.313131313131,1759.0,686,0
79x67,79,67,2116.313131313131,1786.2727272727273,687,0
36x56,36,56,942.0,1486.0,688,1
36x57,36,57,942.0,1513.2727272727273,689,0
37x56,37,56,969.3131313131313,1486.0,690,0
37x57,37,57,969.3131313131313,1513.2727272727273,691,0
24x90,24,90,615.0,2414.0,692,1
24x91,24,91,615.0,2441.2727272727275,693,0
25x90,25,90,642.3131313131313,2414.0,694,0
25x91,25,91,642.3131313131313,2441.2727272727275,695,0
14x86,14,86,341.0,2305.0,696,1
14x87,14,87,341.0,2332.2727272727275,697,0
15x86,15,86,368.3131313131313,2305.0,698,0
15x87,15,87,368.3131313131313,2332.2727272727275,699,0
8x50,8,50,178.0,1323.0,700,1
8x51,8,51,178.0,1350.2727272727273,701,0
9x50,9,50,205.31313131313132,1323.0,702,0
9x51,9,51,205.31313131313132,1350.2727272727273,703,0
74x18,74,18,1980.0,450.0,704,1
74x19,74,19,1980.0,477.27272727272725,705,0
75x18,75,18,2007.3131313131314,450.0,706,0
75x19,75,19,2007.3131313131314,477.27272727272725,707,0
74x56,74,56,1980.0,1486.0,708,1
74x57,74,57,1980.0,1513.2727272727273,709,0
75x56,75,56,2007.3131313131314,1486.0,710,0
75x57,75,57,2007.3131313131314,1513.2727272727273,711,0
88x88,88,88,2363.0,2359.0,712,1
88x89,88,89,2363.0,2386.2727272727275,713,0
89x88,89,88,2390.313131313131,2359.0,714,0
89x89,89,89,2390.313131313131,2386.2727272727275,715,0
46x88,46,88,1215.0,2359.0,716,1
46x89,46,89,1215.0,2386.2727272727275,717,0
47x88,47,88,1242.3131313131314,2359.0,718,0
47x89,47,89,1242.3131313131314,2386.2727272727275,719,0
36x60,36,60,942.0,1595.0,720,1
36x61,36,61,942.0,1622.2727272727273,721,0
37x60,37,60,969.3131313131313,1595.0,722,0
37x61,37,61,969.3131313131313,1622.2727272727273,723,0
80x34,80,34,2144.0,886.0,724,1
80x35,80,35,2144.0,913.2727272727273,725,0
81x34,81,34,2171.313131313131,886.0,726,0
81x35,81,35,2171.313131313131,913.2727272727273,727,0
68x70,68,70,1816.0,1868.0,728,1
68x71,68,71,1816.0,1895.2727272727273,729,0
69x70,69,70,1843.3131313131314,1868.0,730,0
69x71,69,71,1843.3131313131314,1895.2727272727273,731,0
4x82,4,82,68.0,2195.0,732,1
4x83,4,83,68.0,2222.2727272727275,733,0
5x82,5,82,95.31313131313131,2195.0,734,0
5x83,5,83,95.31313131313131,2222.2727272727275,735,0
60x72,60,72,1598.0,1923.0,736,1
60x73,60,73,1598.0,1950.2727272727273,737,0
61x72,61,72,1625.3131313131314,1923.0,738,0
61x73,61,73,1625.3131313131314,1950.2727272727273,739,0
78x38,78,38,2089.0,995.0,740,1
78x39,78,39,2089.0,1022.2727272727273,741,0
79x38,79,38,2116.313131313131,995.0,742,0
79x39,79,39,2116.313131313131,1022.2727272727273,743,0
50x16,50,16,1325.0,395.0,744,1
50x17,50,17,1325.0,422.27272727272725,745,0
51x16,51,16,1352.3131313131314,395.0,746,0
51x17,51,17,1352.3131313131314,422.27272727272725,747,0
28x94,28,94,724.0,2523.0,748,1
28x95,28,95,724.0,2550.2727272727275,749,0
29x94,29,94,751.3131313131313,2523.0,750,0
29x95,29,95,751.3131313131313,2550.2727272727275,751,0
94x78,94,78,2526.0,2086.0,752,1
94x79,94,79,2526.0,2113.2727272727275,753,0
95x78,95,78,2553.313131313131,2086.0,754,0
95x79,95,79,2553.313131313131,2113.2727272727275,755,0
82x20,82,20,2199.0,505.0,756,1
82x21,82,21,2199.0,532.2727272727273,757,0
83x20,83,20,2226.313131313131,505.0,758,0
83x21,83,21,2226.313131313131,532.2727272727273,759,0
76x16,76,16,2035.0,395.0,760,1
76x17,76,17,2035.0,422.27272727272725,761,0
77x16,77,16,2062.313131313131,395.0,762,0
77x17,77,17,2062.313131313131,422.27272727272725,763,0
80x44,80,44,2144.0,1159.0,764,1
80x45,80,45,2144.0,1186.2727272727273,765,0
81x44,81,44,2171.313131313131,1159.0,766,0
81x45,81,45,2171.313131313131,1186.2727272727273,767,0
66x64,66,64,1762.0,1705.0,768,1
66x65,66,65,1762.0,1732.2727272727273,769,0
67x64,67,64,1789.3131313131314,1705.0,770,0
67x65,67,65,1789.3131313131314,1732.2727272727273,771,0
44x78,44,78,1161.0,2086.0,772,1
44x79,44,79,1161.0,2113.2727272727275,773,0
45x78,45,78,1188.3131313131314,2086.0,774,0
45x79,45,79,1188.3131313131314,2113.2727272727275,775,0
74x40,74,40,1980.0,1050.0,776,1
74x41,74,41,1980.0,1077.2727272727273,777,0
75x40,75,40,2007.3131313131314,1050.0,778,0
75x41,75,41,2007.3131313131314,1077.2727272727273,779,0
76x14,76,14,2035.0,341.0,780,1
76x15,76,15,2035.0,368.27272727272725,781,0
77x14,77,14,2062.313131313131,341.0,782,0
77x15,77,15,2062.313131313131,368.27272727272725,783,0
62x92,62,92,1652.0,2468.0,784,1
62x93,62,93,1652.0,2495.2727272727275,785,0
63x92,63,92,1679.3131313131314,2468.0,786,0
63x93,63,93,1679.3131313131314,2495.2727272727275,787,0
78x76,78,76,2089.0,2032.0,788,1
78x77,78,77,2089.0,2059.2727272727275,789,0
79x76,79,76,2116.313131313131,2032.0,790,0
79x77,79,77,2116.313131313131,2059.2727272727275,791,0
8x74,8,74,178.0,1977.0,792,1
8x75,8,75,178.0,2004.2727272727273,793,0
9x74,9,74,205.31313131313132,1977.0,794,0
9x75,9,75,205.31313131313132,2004.2727272727273,795,0
88x70,88,70,2363.0,1868.0,796,1
88x71,88,71,2363.0,1895.2727272727273,797,0
89x70,89,70,2390.313131313131,1868.0,798,0
89x71,89,71,2390.313131313131,1895.2727272727273,799,0
58x20,58,20,1543.0,505.0,800,1
58x21,58,21,1543.0,532.2727272727273,801,0
59x20,59,20,1570.3131313131314,505.0,802,0
59x21,59,21,1570.3131313131314,532.2727272727273,803,0
12x66,12,66,287.0,1759.0,804,1
12x67,12,67,287.0,1786.2727272727273,805,0
13x66,13,66,314.3131313131313,1759.0,806,0
13x67,13,67,314.3131313131313,1786.2727272727273,807,0
34x34,34,34,888.0,886.0,808,1
34x35,34,35,888.0,913.2727272727273,809,0
35x34,35,34,915.3131313131313,886.0,810,0
35x35,35,35,915.3131313131313,913.2727272727273,811,0
32x98,32,98,833.0,2632.0,812,1
32x99,32,99,833.0,2659.2727272727275,813,0
33x98,33,98,860.3131313131313,2632.0,814,0
33x99,33,99,860.3131313131313,2659.2727272727275,815,0
50x36,50,36,1325.0,941.0,816,1
50x37,50,37,1325.0,968.2727272727273,817,0
51x36,51,36,1352.3131313131314,941.0,818,0
51x37,51,37,1352.3131313131314,968.2727272727273,819,0
26x62,26,62,669.0,1650.0,820,1
26x63,26,63,669.0,1677.2727272727273,821,0
27x62,27,62,696.3131313131313,1650.0,822,0
27x63,27,63,696.3131313131313,1677.2727272727273,823,0
76x36,76,36,2035.0,941.0,824,1
76x37,76,37,2035.0,968.2727272727273,825,0
77x36,77,36,2062.313131313131,941.0,826,0
77x37,77,37,2062.313131313131,968.2727272727273,827,0
74x54,74,54,1980.0,1432.0,828,1
74x55,74,55,1980.0,1459.2727272727273,829,0
75x54,75,54,2007.3131313131314,1432.0,830,0
75x55,75,55,2007.3131313131314,1459.2727272727273,831,0
78x8,78,8,2089.0,177.0,832,1
78x9,78,9,2089.0,204.27272727272728,833,0
79x8,79,8,2116.313131313131,177.0,834,0
79x9,79,9,2116.313131313131,204.27272727272728,835,0
26x82,26,82,669.0,2195.0,836,1
26x83,26,83,669.0,2222.2727272727275,837,0
27x82,27,82,696.3131313131313,2195.0,838,0
27x83,27,83,696.3131313131313,2222.2727272727275,839,0
50x90,50,90,1325.0,2414.0,840,1
50x91,50,91,1325.0,2441.2727272727275,841,0
51x90,51,90,1352.3131313131314,2414.0,842,0
51x91,51,91,1352.3131313131314,2441.2727272727275,843,0
28x60,28,60,724.0,1595.0,844,1
28x61,28,61,724.0,1622.2727272727273,845,0
29x60,29,60,751.3131313131313,1595.0,846,0
29x61,29,61,751.3131313131313,1622.2727272727273,847,0
52x96,52,96,1379.0,2577.0,848,1
52x97,52,97,1379.0,2604.2727272727275,849,0
53x96,53,96,1406.3131313131314,2577.0,850,0
53x97,53,97,1406.3131313131314,2604.2727272727275,851,0
44x32,44,32,1161.0,832.0,852,1
44x33,44,33,1161.0,859.2727272727273,853,0
45x32,45,32,1188.3131313131314,832.0,854,0
45x33,45,33,1188.3131313131314,859.2727272727273,855,0
30x74,30,74,778.0,1977.0,856,1
30x75,30,75,778.0,2004.2727272727273,857,0
31x74,31,74,805.3131313131313,1977.0,858,0
31x75,31,75,805.3131313131313,2004.2727272727273,859,0
28x52,28,52,724.0,1377.0,860,1
28x53,28,53,724.0,1404.2727272727273,861,0
29x52,29,52,751.3131313131313,1377.0,862,0
29x53,29,53,751.3131313131313,1404.2727272727273,863,0
36x74,36,74,942.0,1977.0,864,1
36x75,36,75,942.0,2004.2727272727273,865,0
37x74,37,74,969.3131313131313,1977.0,866,0
37x75,37,75,969.3131313131313,2004.2727272727273,867,0
50x52,50,52,1325.0,1377.0,868,1
50x53,50,53,1325.0,1404.2727272727273,869,0
51x52,51,52,1352.3131313131314,1377.0,870,0
51x53,51,53,1352.3131313131314,1404.2727272727273,871,0
62x62,62,62,1652.0,1650.0,872,1
62x63,62,63,1652.0,1677.2727272727273,873,0
63x62,63,62,1679.3131313131314,1650.0,874,0
63x63,63,63,1679.3131313131314,1677.2727272727273,875,0
18x54,18,54,451.0,1432.0,876,1
18x55,18,55,451.0,1459.2727272727273,877,0
19x54,19,54,478.3131313131313,1432.0,878,0
19x55,19,55,478.3131313131313,1459.2727272727273,879,0
78x36,78,36,2089.0,941.0,880,1
78x37,78,37,2089.0,968.2727272727273,881,0
79x36,79,36,2116.313131313131,941.0,882,0
79x37,79,37,2116.313131313131,968.2727272727273,883,0
60x56,60,56,1598.0,1486.0,884,1
60x57,60,57,1598.0,1513.2727272727273,885,0
61x56,61,56,1625.3131313131314,1486.0,886,0
61x57,61,57,1625.3131313131314,1513.2727272727273,887,0
6x52,6,52,123.0,1377.0,888,1
6x53,6,53,123.0,1404.2727272727273,889,0
7x52,7,52,150.31313131313132,1377.0,890,0
7x53,7,53,150.31313131313132,1404.2727272727273,891,0
76x24,76,24,2035.0,614.0,892,1
76x25,76,25,2035.0,641.2727272727273,893,0
77x24,77,24,2062.313131313131,614.0,894,0
77x25,77,25,2062.313131313131,641.2727272727273,895,0
72x82,72,82,1926.0,2195.0,896,1
72x83,72,83,1926.0,2222.2727272727275,897,0
73x82,73,82,1953.3131313131314,2195.0,898,0
73x83,73,83,1953.3131313131314,2222.2727272727275,899,0
22x94,22,94,560.0,2523.0,900,1
22x95,22,95,560.0,2550.2727272727275,901,0
23x94,23,94,587.3131313131313,2523.0,902,0
23x95,23,95,587.3131313131313,2550.2727272727275,903,0
12x82,12,82,287.0,2195.0,904,1
12x83,12,83,287.0,2222.2727272727275,905,0
13x82,13,82,314.3131313131313,2195.0,906,0
13x83,13,83,314.3131313131313,2222.2727272727275,907,0
66x24,66,24,1762.0,614.0,908,1
66x25,66,25,1762.0,641.2727272727273,909,0
67x24,67,24,1789.3131313131314,614.0,910,0
67x25,67,25,1789.3131313131314,641.2727272727273,911,0
50x54,50,54,1325.0,1432.0,912,1
50x55,50,55,1325.0,1459.2727272727273,913,0
51x54,51,54,1352.3131313131314,1432.0,914,0
51x55,51,55,1352.3131313131314,1459.2727272727273,915,0
98x6,98,6,2636.0,123.0,916,1
98x7,98,7,2636.0,150.27272727272728,917,0
99x6,99,6,2663.313131313131,123.0,918,0
99x7,99,7,2663.313131313131,150.27272727272728,919,0
88x80,88,80,2363.0,2141.0,920,1
88x81,88,81,2363.0,2168.2727272727275,921,0
89x80,89,80,2390.313131313131,2141.0,922,0
89x81,89,81,2390.313131313131,2168.2727272727275,923,0
82x76,82,76,2199.0,2032.0,924,1
82x77,82,77,2199.0,2059.2727272727275,925,0
83x76,83,76,2226.313131313131,2032.0,926,0
83x77,83,77,2226.313131313131,2059.2727272727275,927,0
40x80,40,80,1052.0,2141.0,928,1
40x81,40,81,1052.0,2168.2727272727275,929,0
41x80,41,80,1079.3131313131314,2141.0,930,0
41x81,41,81,1079.3131313131314,2168.2727272727275,931,0
28x86,28,86,724.0,2305.0,932,1
28x87,28,87,724.0,2332.2727272727275,933,0
29x86,29,86,751.3131313131313,2305.0,934,0
29x87,29,87,751.3131313131313,2332.2727272727275,935,0
74x70,74,70,1980.0,1868.0,936,1
74x71,74,71,1980.0,1895.2727272727273,937,0
75x70,75,70,2007.3131313131314,1868.0,938,0
75x71,75,71,2007.3131313131314,1895.2727272727273,939,0
74x16,74,16,1980.0,395.0,940,1
74x17,74,17,1980.0,422.27272727272725,941,0
75x16,75,16,2007.3131313131314,395.0,942,0
75x17,75,17,2007.3131313131314,422.27272727272725,943,0
52x80,52,80,1379.0,2141.0,944,1
52x81,52,81,1379.0,2168.2727272727275,945,0
53x80,53,80,1406.3131313131314,2141.0,946,0
53x81,53,81,1406.3131313131314,2168.2727272727275,947,0
18x72,18,72,451.0,1923.0,948,1
18x73,18,73,451.0,1950.2727272727273,949,0
19x72,19,72,478.3131313131313,1923.0,950,0
19x73,19,73,478.3131313131313,1950.2727272727273,951,0
24x54,24,54,615.0,1432.0,952,1
24x55,24,55,615.0,1459.2727272727273,953,0
25x54,25,54,642.3131313131313,1432.0,954,0
25x55,25,55,642.3131313131313,1459.2727272727273,955,0
60x32,60,32,1598.0,832.0,956,1
60x33,60,33,1598.0,859.2727272727273,957,0
61x32,61,32,1625.3131313131314,832.0,958,0
61x33,61,33,1625.3131313131314,859.2727272727273,959,0
50x82,50,82,1325.0,2195.0,960,1
50x83,50,83,1325.0,2222.2727272727275,961,0
51x82,51,82,1352.3131313131314,2195.0,962,0
51x83,51,83,1352.3131313131314,2222.2727272727275,963,0
52x14,52,14,1379.0,341.0,964,1
52x15,52,15,1379.0,368.27272727272725,965,0
53x14,53,14,1406.3131313131314,341.0,966,0
53x15,53,15,1406.3131313131314,368.27272727272725,967,0
40x50,40,50,1052.0,1323.0,968,1
40x51,40,51,1052.0,1350.2727272727273,969,0
41x50,41,50,1079.3131313131314,1323.0,970,0
41x51,41,51,1079.3131313131314,1350.2727272727273,971,0
4x62,4,62,68.0,1650.0,972,1
4x63,4,63,68.0,1677.2727272727273,973,0
5x62,5,62,95.31313131313131,1650.0,974,0
5x63,5,63,95.31313131313131,1677.2727272727273,975,0
68x72,68,72,1816.0,1923.0,976,1
68x73,68,73,1816.0,1950.2727272727273,977,0
69x72,69,72,1843.3131313131314,1923.0,978,0
69x73,69,73,1843.3131313131314,1950.2727272727273,979,0
22x96,22,96,560.0,2577.0,980,1
22x97,22,97,560.0,2604.2727272727275,981,0
23x96,23,96,587.3131313131313,2577.0,982,0
23x97,23,97,587.3131313131313,2604.2727272727275,983,0
54x28,54,28,1434.0,723.0,984,1
54x29,54,29,1434.0,750.2727272727273,985,0
55x28,55,28,1461.3131313131314,723.0,986,0
55x29,55,29,1461.3131313131314,750.2727272727273,987,0
22x92,22,92,560.0,2468.0,988,1
22x93,22,93,560.0,2495.2727272727275,989,0
23x92,23,92,587.3131313131313,2468.0,990,0
23x93,23,93,587.3131313131313,2495.2727272727275,991,0
16x50,16,50,396.0,1323.0,992,1
16x51,16,51,396.0,1350.2727272727273,993,0
17x50,17,50,423.3131313131313,1323.0,994,0
17x51,17,51,423.3131313131313,1350.2727272727273,995,0
66x34,66,34,1762.0,886.0,996,1
66x35,66,35,1762.0,913.2727272727273,997,0
67x34,67,34,1789.3131313131314,886.0,998,0
67x35,67,35,1789.3131313131314,913.2727272727273,999,0
40x52,40,52,1052.0,1377.0,1000,1
40x53,40,53,1052.0,1404.2727272727273,1001,0
41x52,41,52,1079.3131313131314,1377.0,1002,0
41x53,41,53,1079.3131313131314,1404.2727272727273,1003,0
82x18,82,18,2199.0,450.0,1004,1
82x19,82,19,2199.0,477.27272727272725,1005,0
83x18,83,18,2226.313131313131,450.0,1006,0
83x19,83,19,2226.313131313131,477.27272727272725,1007,0
66x8,66,8,1762.0,177.0,1008,1
66x9,66,9,1762.0,204.27272727272728,1009,0
67x8,67,8,1789.3131313131314,177.0,1010,0
67x9,67,9,1789.3131313131314,204.27272727272728,1011,0
28x88,28,88,724.0,2359.0,1012,1
28x89,28,89,724.0,2386.2727272727275,1013,0
29x88,29,88,751.3131313131313,2359.0,1014,0
29x89,29,89,751.3131313131313,2386.2727272727275,1015,0
32x82,32,82,833.0,2195.0,1016,1
32x83,32,83,833.0,2222.2727272727275,1017,0
33x82,33,82,860.3131313131313,2195.0,1018,0
33x83,33,83,860.3131313131313,2222.2727272727275,1019,0
